mac_address,time_scanned,rssi,payload
58:0b:6d:de:b0:f8,00:00:00.907,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:01.181,-18,02011a020a090aff4c0010050f18a3dfd4
f1:2f:7f:98:9a:44,00:00:01.198,-17,07ff4c0012020003
58:0b:6d:de:b0:f8,00:00:01.456,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:01.759,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:02.036,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:02.285,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:02.842,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:03.118,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:03.393,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:03.674,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:03.943,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:04.228,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:04.503,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:04.782,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:05.059,-17,02011a020a090aff4c0010050f18a3dfd4
f1:2f:7f:98:9a:44,00:00:05.209,-17,07ff4c0012020003
58:0b:6d:de:b0:f8,00:00:05.343,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:05.611,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:06.439,-17,02011a020a090aff4c0010050f18a3dfd4
f1:2f:7f:98:9a:44,00:00:07.218,-17,07ff4c0012020003
58:0b:6d:de:b0:f8,00:00:07.546,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:07.823,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:08.098,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:08.379,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:08.920,-17,02011a020a090aff4c0010050f18a3dfd4
f1:2f:7f:98:9a:44,00:00:09.248,-18,07ff4c0012020003
58:0b:6d:de:b0:f8,00:00:09.476,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:09.756,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:10.039,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:10.302,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:10.578,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:10.857,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:11.130,-17,02011a020a090aff4c0010050f18a3dfd4
f1:2f:7f:98:9a:44,00:00:11.249,-17,07ff4c0012020003
58:0b:6d:de:b0:f8,00:00:11.682,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:11.977,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:12.232,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:12.786,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:13.075,-17,02011a020a090aff4c0010050f18a3dfd4
f1:2f:7f:98:9a:44,00:00:13.240,-18,07ff4c0012020003
58:0b:6d:de:b0:f8,00:00:13.344,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:13.619,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:13.893,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:14.168,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:14.746,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:15.026,-17,02011a020a090aff4c0010050f18a3dfd4
f1:2f:7f:98:9a:44,00:00:15.244,-17,07ff4c0012020003
58:0b:6d:de:b0:f8,00:00:15.302,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:15.583,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:16.136,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:16.412,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:16.705,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:16.984,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:17.252,-17,02011a020a090aff4c0010050f18a3dfd4
f1:2f:7f:98:9a:44,00:00:17.253,-17,07ff4c0012020003
58:0b:6d:de:b0:f8,00:00:17.517,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:17.792,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:18.073,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:18.899,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:19.180,-17,02011a020a090aff4c0010050f18a3dfd4
f1:2f:7f:98:9a:44,00:00:19.271,-18,07ff4c0012020003
58:0b:6d:de:b0:f8,00:00:19.727,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:20.001,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:20.275,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:20.556,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:20.825,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:21.104,-17,02011a020a090aff4c0010050f18a3dfd4
f1:2f:7f:98:9a:44,00:00:21.268,-17,07ff4c0012020003
58:0b:6d:de:b0:f8,00:00:21.380,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:21.654,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:21.931,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:22.210,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:22.493,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:22.762,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:23.041,-17,02011a020a090aff4c0010050f18a3dfd4
f1:2f:7f:98:9a:44,00:00:23.273,-17,07ff4c0012020003
58:0b:6d:de:b0:f8,00:00:23.312,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:23.875,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:24.143,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:24.419,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:24.710,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:24.985,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:25.274,-17,02011a020a090aff4c0010050f18a3dfd4
f1:2f:7f:98:9a:44,00:00:25.276,-17,07ff4c0012020003
58:0b:6d:de:b0:f8,00:00:25.536,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:25.870,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:26.105,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:26.657,-18,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:26.915,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:27.199,-17,02011a020a090aff4c0010050f18a3dfd4
f1:2f:7f:98:9a:44,00:00:27.296,-17,07ff4c0012020003
58:0b:6d:de:b0:f8,00:00:28.305,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:28.593,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:28.862,-17,02011a020a090aff4c0010050f18a3dfd4
f1:2f:7f:98:9a:44,00:00:29.296,-17,07ff4c0012020003
58:0b:6d:de:b0:f8,00:00:29.415,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:30.250,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:30.518,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:30.807,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:31.098,-17,02011a020a090aff4c0010050f18a3dfd4
f1:2f:7f:98:9a:44,00:00:31.296,-18,07ff4c0012020003
58:0b:6d:de:b0:f8,00:00:31.346,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:31.622,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:31.899,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:32.191,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:32.449,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:32.729,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:33.003,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:33.283,-17,02011a020a090aff4c0010050f18a3dfd4
f1:2f:7f:98:9a:44,00:00:33.306,-17,07ff4c0012020003
58:0b:6d:de:b0:f8,00:00:33.559,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:34.115,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:35.365,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:35.644,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:36.188,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:36.463,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:36.758,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:37.016,-17,02011a020a090aff4c0010050f18a3dfd4
f1:2f:7f:98:9a:44,00:00:37.172,-17,07ff4c0012020003
58:0b:6d:de:b0:f8,00:00:37.295,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:37.850,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:38.120,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:38.672,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:38.947,-17,02011a020a090aff4c0010050f18a3dfd4
f1:2f:7f:98:9a:44,00:00:39.180,-17,07ff4c0012020003
58:0b:6d:de:b0:f8,00:00:39.231,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:39.503,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:39.776,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:40.051,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:40.353,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:40.895,-18,02011a020a090aff4c0010050f18a3dfd4
f1:2f:7f:98:9a:44,00:00:41.244,-17,07ff4c0012020003
58:0b:6d:de:b0:f8,00:00:41.440,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:41.730,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:42.255,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:42.532,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:42.804,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:43.079,-17,02011a020a090aff4c0010050f18a3dfd4
f1:2f:7f:98:9a:44,00:00:43.232,-18,07ff4c0012020003
58:0b:6d:de:b0:f8,00:00:43.357,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:43.638,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:43.952,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:44.188,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:44.468,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:44.739,-17,02011a020a090aff4c0010050f18a3dfd4
f1:2f:7f:98:9a:44,00:00:45.219,-17,07ff4c0012020003
58:0b:6d:de:b0:f8,00:00:45.290,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:45.570,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:45.857,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:46.118,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:46.391,-18,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:46.665,-18,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:46.950,-18,02011a020a090aff4c0010050f18a3dfd4
f1:2f:7f:98:9a:44,00:00:47.223,-18,07ff4c0012020003
58:0b:6d:de:b0:f8,00:00:47.224,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:48.325,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:48.605,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:48.905,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:49.165,-17,02011a020a090aff4c0010050f18a3dfd4
f1:2f:7f:98:9a:44,00:00:49.230,-17,07ff4c0012020003
58:0b:6d:de:b0:f8,00:00:49.444,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:49.719,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:49.994,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:50.269,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:50.819,-17,02011a020a090aff4c0010050f18a3dfd4
f1:2f:7f:98:9a:44,00:00:51.277,-17,07ff4c0012020003
58:0b:6d:de:b0:f8,00:00:51.384,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:51.646,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:52.197,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:52.472,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:52.749,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:53.026,-17,02011a020a090aff4c0010050f18a3dfd4
f1:2f:7f:98:9a:44,00:00:53.244,-18,07ff4c0012020003
58:0b:6d:de:b0:f8,00:00:53.305,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:53.849,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:54.126,-18,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:54.679,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:54.961,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:55.232,-17,02011a020a090aff4c0010050f18a3dfd4
f1:2f:7f:98:9a:44,00:00:55.254,-17,07ff4c0012020003
58:0b:6d:de:b0:f8,00:00:55.512,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:56.082,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:56.340,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:56.903,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:57.170,-17,02011a020a090aff4c0010050f18a3dfd4
f1:2f:7f:98:9a:44,00:00:57.258,-18,07ff4c0012020003
58:0b:6d:de:b0:f8,00:00:57.453,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:57.723,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:58.001,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:58.279,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:58.612,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:58.833,-17,02011a020a090aff4c0010050f18a3dfd4
f1:2f:7f:98:9a:44,00:00:59.274,-17,07ff4c0012020003
58:0b:6d:de:b0:f8,00:00:59.404,-18,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:59.712,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:00:59.955,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:01:00.238,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:01:00.510,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:01:01.058,-17,02011a020a090aff4c0010050f18a3dfd4
f1:2f:7f:98:9a:44,00:01:01.268,-17,07ff4c0012020003
58:0b:6d:de:b0:f8,00:01:01.336,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:01:01.613,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:01:01.885,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:01:02.154,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:01:02.433,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:01:02.710,-18,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:01:02.988,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:01:03.271,-17,02011a020a090aff4c0010050f18a3dfd4
f1:2f:7f:98:9a:44,00:01:03.277,-18,07ff4c0012020003
58:0b:6d:de:b0:f8,00:01:03.537,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:01:04.100,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:01:05.711,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:01:06.270,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:01:06.814,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:01:07.101,-17,02011a020a090aff4c0010050f18a3dfd4
f1:2f:7f:98:9a:44,00:01:07.242,-18,07ff4c0012020003
58:0b:6d:de:b0:f8,00:01:07.370,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:01:07.645,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:01:07.924,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:01:08.194,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:01:08.469,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:01:08.746,-17,02011a020a090aff4c0010050f18a3dfd4
f1:2f:7f:98:9a:44,00:01:09.248,-17,07ff4c0012020003
58:0b:6d:de:b0:f8,00:01:09.298,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:01:09.850,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:01:10.120,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:01:10.395,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:01:10.672,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:01:10.946,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:01:11.220,-18,02011a020a090aff4c0010050f18a3dfd4
f1:2f:7f:98:9a:44,00:01:11.252,-17,07ff4c0012020003
58:0b:6d:de:b0:f8,00:01:11.494,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:01:11.774,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:01:12.051,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:01:12.324,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:01:12.601,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:01:12.877,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:01:13.165,-17,02011a020a090aff4c0010050f18a3dfd4
f1:2f:7f:98:9a:44,00:01:13.256,-18,07ff4c0012020003
58:0b:6d:de:b0:f8,00:01:13.441,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:01:13.725,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:01:14.011,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:01:14.284,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:01:14.818,-17,02011a020a090aff4c0010050f18a3dfd4
58:0b:6d:de:b0:f8,00:01:15.094,-18,02011a020a090aff4c0010050f18a3dfd4
